DepMap_ID	cell_line_name	stripped_cell_line_name	CCLE_Name	alias	COSMICID	sex	source	Achilles_n_replicates	cell_line_NNMD	culture_type	culture_medium	cas9_activity	RRID	WTSI_Master_Cell_ID	sample_collection_site	primary_or_metastasis	primary_disease	Subtype	age	Sanger_Model_ID	depmap_public_comments	lineage	lineage_subtype	lineage_sub_subtype	lineage_molecular_subtype
ACH-002284	NB6	NB6	NB6_AUTONOMIC_GANGLIA	NA	949173	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_8823	2258	central_nervous_system	NA	Neuroblastoma	NA	NA	SIDM00253	NA	peripheral_nervous_system	neuroblastoma	NA	NA
ACH-002285	NB7	NB7	NB7_AUTONOMIC_GANGLIA	NA	949174	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_8824	1861	central_nervous_system	NA	Neuroblastoma	NA	NA	SIDM00156	NA	peripheral_nervous_system	neuroblastoma	NA	NA
ACH-002340	NBSUSSR	NBSUSSR	NBSUSSR_AUTONOMIC_GANGLIA	NA	NA	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1450	NA	autonomic_ganglia	NA	Neuroblastoma	NA	NA	SIDM00002	NA	peripheral_nervous_system	neuroblastoma	NA	NA
ACH-002389	ACN	ACN	ACN_AUTONOMIC_GANGLIA	NA	NA	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1068	NA	bone_marrow	Metastasis	Neuroblastoma	NA	NA	SIDM00057	NA	peripheral_nervous_system	neuroblastoma	NA	NA
ACH-002289	NK-92MI	NK92MI	NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	1330981	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_3755	424	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Natural Killer Cell Lymphoblastic Leukemia/Lymphoma	NA	SIDM01201	NA	blood	NKC	NA	NA
ACH-000186	NCI-H2444	NCIH2444	NCIH2444_LUNG	NA	1298356	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1552	1538	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00723	NA	lung	NSCLC	NA	NA
ACH-000264	Calu-6	CALU6	CALU6_LUNG	NA	724859	Female	ATCC	2	-5.603670863	Adherent	EMEM + 10% FBS	91.9	CVCL_0236	1844	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	61	SIDM00921	NA	lung	NSCLC	NA	NA
ACH-000603	BEN	BEN	BEN_LUNG	NA	753534	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_1082	971	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	71	SIDM00990	NA	lung	NSCLC	NA	NA
ACH-000826	CAL-12T	CAL12T	CAL12T_LUNG	NA	753540	Male	DSMZ	2	-2.37947383	Adherent	DMEM + 10% heat inactivated FBS	84.2	CVCL_1105	2252	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00939	NA	lung	NSCLC	NA	NA
ACH-000867	ChaGo-K-1	CHAGOK1	CHAGOK1_LUNG	NA	687596	Male	ECACC	2	-4.974108303	Adherent	RPMI + 10% FBS	94.4	CVCL_1121	1605	lung	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	45	SIDM00924	NA	lung	NSCLC	NA	NA
ACH-000924	NCI-H2172	NCIH2172	NCIH2172_LUNG	NA	1298353	Female	ATCC	2	-4.912010725	Adherent	RPMI + 10% FBS	87	CVCL_1537	1692	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00926	NA	lung	NSCLC	NA	NA
ACH-000929	NCI-H2110	NCIH2110	NCIH2110_LUNG	NA	1298351	Unknown	ATCC	2	-2.470945814	NA	RPMI + 10% FBS	67.8	CVCL_1530	1948	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00703	NA	lung	NSCLC	NA	NA
ACH-001362	NCI-H1770	NCIH1770	NCIH1770_LUNG	H1770	687804	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1493	1014	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	57	SIDM00737	NA	lung	NSCLC	NA	NA
ACH-001363	NCI-H2135	NCIH2135	NCIH2135_LUNG	H2135	1298352	Unknown	ATCC	NA	NA	NA	NA	NA	CVCL_1533	106	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00700	NA	lung	NSCLC	NA	NA
ACH-002101	EMC-BAC-1	EMCBAC1	EMCBAC1_LUNG	NA	1503369	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_X486	967	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00048	NA	lung	NSCLC	NA	NA
ACH-002102	EMC-BAC-2	EMCBAC2	EMCBAC2_LUNG	NA	1503370	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_X487	2232	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_unspecified	NA	SIDM00047	NA	lung	NSCLC	NA	NA
ACH-000359	MG-63	MG63	MG63_BONE	NA	908131	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0426	2170	bone	Primary	Bone Cancer	Osteosarcoma	14	SIDM00525	NA	bone	osteosarcoma	NA	NA
ACH-000364	U-2 OS	U2OS	U2OS_BONE	U2-OS, U-2 OS	909776	Female	ATCC	2	-3.887180123	Adherent	McCoy's 5A + 10% FBS	47.4	CVCL_0042	1145	bone	Primary	Bone Cancer	Osteosarcoma	15	SIDM01191	NA	bone	osteosarcoma	NA	NA
ACH-000748	SJSA-1	SJSA1	SJSA1_BONE	NA	909717	Male	ATCC	1	-4.502295034	Adherent	RPMI + 10% FBS	55.3	CVCL_1697	1180	bone	Primary	Bone Cancer	Osteosarcoma	19	SIDM01112	NA	bone	osteosarcoma	NA	NA
ACH-001001	143B	143B	143B_BONE	NA	NA	Female	ATCC	1	-4.611524004	not found	not found	89	CVCL_2270	NA	bone	Primary	Bone Cancer	Osteosarcoma	13	SIDM00804	NA	bone	osteosarcoma	NA	NA
ACH-001712	Hs 860.T	HS860T	HS860T_BONE	HS-860, HS860	NA	Male	Academic lab	NA	NA	NA	NA	NA	NA	NA	bone	NA	Bone Cancer	Osteosarcoma	22	NA	NA	bone	osteosarcoma	NA	NA
ACH-001814	OS252	OS252	OS252_BONE	NA	NA	Unknown	Academic lab	2	-2.174670889	Adherent	EMEM + 20% FBS + 1% Na-Pyruvate + 1% NEAA	66.6	CVCL_WU66	NA	bone	Primary	Bone Cancer	Osteosarcoma	NA	NA	NA	bone	osteosarcoma	NA	NA
ACH-001818	C396	C396	C396_BONE	NA	NA	Unknown	Academic lab	NA	NA	NA	NA	NA	NA	NA	bone	Metastasis	Bone Cancer	Osteosarcoma	NA	NA	NA	bone	osteosarcoma	NA	NA
ACH-002069	HS-Os-1	HSOS1	HSOS1_BONE	NA	NA	Female	RIKEN	2	-4.05608632	Adherent	DMEM+10%FBS	58.3	NA	NA	bone	Primary	Bone Cancer	Osteosarcoma	11	NA	NA	bone	osteosarcoma	NA	NA
ACH-002142	HuO-3N1	HUO3N1	HUO3N1_BONE	NA	909977	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1297	2101	bone	NA	Bone Cancer	Osteosarcoma	NA	SIDM00584	NA	bone	osteosarcoma	NA	NA
ACH-002178	NY	NY	NY_BONE	NA	910849	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1613	478	bone	NA	Bone Cancer	Osteosarcoma	NA	SIDM00569	NA	bone	osteosarcoma	NA	NA
ACH-002396	Sarc9371	SARC9371	SARC9371_BONE	NA	NA	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_5G89	NA	bone	NA	Bone Cancer	Osteosarcoma	NA	SIDM00033	NA	bone	osteosarcoma	NA	NA
ACH-000835	GCT	GCT	GCT_SOFT_TISSUE	NA	906999	Male	ATCC	2	-5.159567143	Adherent	McCoy's 5A + 10% FBS	79.8	CVCL_1229	963	soft_tissue	Metastasis	Sarcoma	Pleomorphic Sarcoma	29	SIDM00853	NA	soft_tissue	pleomorphic_sarcoma	NA	NA
ACH-001670	TASK1	TASK1	TASK1_CENTRAL_NERVOUS_SYSTEM	NA	NA	Female	JCRB	2	-3.756618996	Adherent	DMEM + 10% FBS	67	CVCL_3177	NA	central_nervous_system	Primary	Brain Cancer	Primitive Neuroectodermal Tumor (PNET)	21	SIDM00026	NA	peripheral_nervous_system	PNET	NA	NA
ACH-001711	PFSK-1	PFSK1	PFSK1_CENTRAL_NERVOUS_SYSTEM	NA	683667	Male	ATCC	2	-1.777121898	Adherent	RPMI 1640 + 10% FBS	47.6	CVCL_1642	1682	central_nervous_system	Primary	Brain Cancer	Primitive Neuroectodermal Tumor (PNET)	2	SIDM01132	NA	central_nervous_system	PNET	NA	NA
ACH-000090	PC-3	PC3	PC3_PROSTATE	NA	905934	Male	ATCC	0	-2.134615022	Adherent	RPMI + 10% FBS	58.4	CVCL_0035	911	bone	Metastasis	Prostate Cancer	Adenocarcinoma	62	SIDM00088	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-000952	MDA PCa 2b	MDAPCA2B	MDAPCA2B_PROSTATE	NA	NA	Male	ATCC	NA	NA	NA	NA	NA	CVCL_4748	NA	bone	Metastasis	Prostate Cancer	Adenocarcinoma	63	NA	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-000956	22Rv1	22RV1	22RV1_PROSTATE	22-RV1	924100	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1045	1027	prostate	Primary	Prostate Cancer	Adenocarcinoma	NA	SIDM00499	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-000977	LNCaP clone FGC	LNCAPCLONEFGC	LNCAPCLONEFGC_PROSTATE	LNCAPCLONEFGC, LN-Cap-cloneFGC, LNCaP clone FGC	907788	Male	ATCC	2	-3.482340759	Mixed adherent and suspension	RPMI + 10% FBS	97.2	CVCL_1379	2080	lymph_node	Metastasis	Prostate Cancer	Adenocarcinoma	50	SIDM00683	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001383	PWR-1E	PWR1E	PWR1E_PROSTATE	NA	1330993	Male	ATCC	NA	NA	NA	NA	NA	CVCL_3775	23	prostate	Primary	Prostate Cancer	Adenocarcinoma	67	SIDM01114	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001422	WPE1-NA22	WPE1NA22	WPE1NA22_PROSTATE	NA	NA	Male	ATCC	NA	NA	NA	NA	NA	NA	NA	prostate	Primary	Prostate Cancer	Adenocarcinoma	54	NA	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001627	P4E6	P4E6	P4E6_PROSTATE	NA	NA	Male	Sigma-Aldrich	2	-5.848205696	Adherent	Stemline Keratinocyte Medium II (Sigma S0196) + Stemline Keratinocyte Growth Supplement (Sigma S9945) + 2% FBS + 2 mM Glutamine. Addition of 2% serum was found to increase cell viability.	90	NA	NA	prostate	Primary	Prostate Cancer	Adenocarcinoma	NA	NA	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001648	Shmac 4	SHMAC4	SHMAC4_PROSTATE	NA	NA	Unknown	Sigma-Aldrich	2	-5.898834024	Adherent	Stemline Keratinocyte Medium II (Sigma S0196) + Stemline Keratinocyte Growth Supplement (Sigma S9945) +2% FBS + 2 mM Glutamine. Addition of 2% serum was found to increase cell viability.	82	NA	NA	prostate	Primary	Prostate Cancer	Adenocarcinoma	NA	NA	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001649	Shmac 5	SHMAC5	SHMAC5_PROSTATE	NA	NA	Unknown	Sigma-Aldrich	NA	NA	NA	NA	NA	NA	NA	prostate	Primary	Prostate Cancer	Adenocarcinoma	NA	NA	NA	prostate	prostate_adenocarcinoma	NA	NA
ACH-001453	BPH-1	BPH1	BPH1_PROSTATE	NA	924105	Male	DSMZ	2	-3.470411225	Adherent	RPMI 1640 + 20% FBS + 20 ng/ml testosterone + 5 g/ml transferrin + 5 ng/ml sodium selenite + 5 g/ml insulin	86.2	CVCL_1091	1223	prostate	Primary	Prostate Cancer	Prostate Hyperplasia	68	SIDM00964	NA	prostate	prostate_hyperplasia	NA	NA
ACH-000177	NCI-H660	NCIH660	NCIH660_PROSTATE	NA	1330975	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1576	87	lymph_node	Metastasis	Prostate Cancer	Small Cell Carcinoma	63	SIDM01123	NA	prostate	prostate_small_cell	NA	NA
ACH-000127	SLR 20	SLR20	SLR20_KIDNEY	NA	NA	Unknown	Academic lab	1	-5.460242562	not found	not found	88	CVCL_V606	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000159	OS-RC-2	OSRC2	OSRC2_KIDNEY	NA	909250	Male	RIKEN	2	-4.238485876	NA	RPMI + 10% FBS	80.6	CVCL_1626	1674	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00239	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000171	VMRC-RCZ	VMRCRCZ	VMRCRCZ_KIDNEY	NA	909781	Unknown	HSRRB	NA	NA	NA	NA	NA	CVCL_1791	738	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00317	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000189	RCC10RGB	RCC10RGB	RCC10RGB_KIDNEY	NA	909974	Male	RIKEN	2	-2.021387338	Adherent	DMEM + 10% FBS	47.6	CVCL_1647	1640	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00235	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000246	SLR 23	SLR23	SLR23_KIDNEY	NA	NA	Unknown	Academic lab	2	-4.760812067	Adherent	RPMI;10% FBS	83	CVCL_V609	NA	kidney	Metastasis	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000250	KMRC-20	KMRC20	KMRC20_KIDNEY	NA	1298169	Unknown	HSRRB	2	-4.989228032	Adherent	RPMI + 10% FBS	84.8	CVCL_2986	1515	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00609	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000262	UOK101	UOK101	UOK101_KIDNEY	NA	NA	Female	Academic lab	2	-2.681572789	not found	not found	61.3	CVCL_B076	NA	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000272	SLR 24	SLR24	SLR24_KIDNEY	NA	NA	Unknown	Academic lab	2	-4.072239642	Adherent	RPMI; 10% FBS	92.3	CVCL_V610	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	NA	NA	Male	RIKEN	2	-3.233768867	Adherent	RPMI + 10% FBS	63	CVCL_5953	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000385	SK-RC-20	SKRC20	SKRC20_KIDNEY	NA	NA	Unknown	Academic lab	2	-3.130590586	not found	not found	82.3	CVCL_V605	NA	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000428	UO-31	UO31	UO31_KIDNEY	NA	905981	Unknown	Academic lab	NA	NA	NA	NA	NA	CVCL_1911	1636	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00112	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000429	A-704	A704	A704_KIDNEY	NA	910920	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1065	949	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	78	SIDM00849	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000457	CAL-54	CAL54	CAL54_KIDNEY	NA	910952	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_1111	482	pleural_effusion	Metastasis	Kidney Cancer	Renal Cell Carcinoma	75	SIDM00932	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000459	TUHR10TKB	TUHR10TKB	TUHR10TKB_KIDNEY	NA	NA	Male	RIKEN	2	-1.609119178	NA	RPMI + 10% FBS	45.2	CVCL_5952	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	69	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000484	VMRC-RCW	VMRCRCW	VMRCRCW_KIDNEY	NA	1240224	Male	RIKEN	1	-3.288748419	Adherent	EMEM + 10% FBS	91.3	CVCL_1790	1459	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00318	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000495	TUHR4TKB	TUHR4TKB	TUHR4TKB_KIDNEY	NA	NA	Male	RIKEN	1	-3.398401852	Adherent	DMEM + 10% FBS	77.2	CVCL_5957	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	60	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000555	A-498	A498	A498_KIDNEY	NA	905948	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1056	602	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	52	SIDM00124	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-000600	SLR 26	SLR26	SLR26_KIDNEY	NA	NA	Unknown	Academic lab	2	-3.369629827	not found	not found	83.4	CVCL_V612	NA	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-001194	SK-RC 31	SKRC31	SKRC31_KIDNEY	NA	NA	Unknown	Academic lab	1	-3.929388496	not found	not found	93	CVCL_6186	NA	lung	Metastasis	Kidney Cancer	Renal Cell Carcinoma	NA	NA	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-001398	SW 156	SW156	SW156_KIDNEY	NA	1240220	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1719	272	kidney	Primary	Kidney Cancer	Renal Cell Carcinoma	75	SIDM01162	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002090	BB65-RCC	BB65RCC	BB65RCC_KIDNEY	NA	753533	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1078	181	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00191	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002139	HA7-RCC	HA7RCC	HA7RCC_KIDNEY	NA	753558	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1241	1790	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00188	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002150	LB1047-RCC	LB1047RCC	LB1047RCC_KIDNEY	NA	753577	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1364	658	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00187	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002151	LB2241-RCC	LB2241RCC	LB2241RCC_KIDNEY	NA	753578	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1365	552	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00186	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002155	LB996-RCC	LB996RCC	LB996RCC_KIDNEY	NA	753585	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1371	1755	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00180	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002167	NCC010	NCC010	NCC010_KIDNEY	NA	1509073	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_X505	688	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00231	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002168	NCC021	NCC021	NCC021_KIDNEY	NA	1509074	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_X506	1020	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00232	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-002199	SN12C	SN12C	SN12C_KIDNEY	NA	905979	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1705	156	kidney	NA	Kidney Cancer	Renal Cell Carcinoma	NA	SIDM00094	NA	kidney	renal_cell_carcinoma	NA	NA
ACH-001295	Y-79	Y79	Y79_AUTONOMIC_GANGLIA	NA	NA	Female	ATCC	2	-3.246448178	Suspension	RPMI 1640 + 20% FBS	77.1	CVCL_1893	NA	eye	NA	Eye Cancer	Retinoblastoma	2.5	NA	NA	eye	retinoblastoma	NA	NA
ACH-001421	WERI-Rb-1	WERIRB1	WERIRB1_AUTONOMIC_GANGLIA	NA	NA	Female	ATCC	2	-2.487439765	Suspension	RPMI 1640 + 10% FBS	64.8	CVCL_1792	NA	eye	Primary	Eye Cancer	Retinoblastoma	1	NA	NA	eye	retinoblastoma	NA	NA
ACH-000051	TE 617.T	TE617T	TE617T_SOFT_TISSUE	NA	NA	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1755	NA	soft_tissue	Primary	Sarcoma	Rhabdomyosarcoma	1.67	NA	NA	soft_tissue	rhabdomyosarcoma	NA	NA
ACH-001096	JR	JR	JR_SOFT_TISSUE	JR-1	NA	Unknown	Academic lab	2	-3.538379067	Adherent	RPMI + 10% FBS	47.6	CVCL_RT33	NA	soft_tissue	NA	Sarcoma	Rhabdomyosarcoma	NA	NA	NA	soft_tissue	rhabdomyosarcoma	NA	NA
ACH-000129	NCI-H1341	NCIH1341	NCIH1341_LUNG	NA	1330964	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1463	1825	cervix	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	NA	SIDM00646	NA	lung	SCLC	NA	NA
ACH-000179	NCI-H1618	NCIH1618	NCIH1618_LUNG	NA	NA	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1480	NA	bone_marrow	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	55	NA	NA	lung	SCLC	NA	NA
ACH-000187	COR-L311	CORL311	CORL311_LUNG	NA	687980	Male	ECACC	1	-3.043764243	NA	RPMI + 10% FBS + 2mM Glutamine	68.1	CVCL_2412	1167	lung	Primary	Lung Cancer	Small Cell Lung Cancer (SCLC)	63	SIDM00509	NA	lung	SCLC	NA	NA
ACH-000292	NCI-H841	NCIH841	NCIH841_LUNG	NA	1240192	Male	ATCC	2	-3.24715499	NA	DMEM:F12 (1:1) + 10% FBS + 1ml Insulin-Transferrin-Selenium	55.2	CVCL_1595	1372	lung	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	51	SIDM01134	NA	lung	SCLC	NA	NA
ACH-000297	NCI-H889	NCIH889	NCIH889_LUNG	NA	NA	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1598	NA	lymph_node	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	69	NA	NA	lung	SCLC	NA	NA
ACH-000355	NCI-H82	NCIH82	NCIH82_LUNG	NA	688031	Male	ATCC	2	-2.8106344	Adherent	RPMI + 10% FBS	49.2	CVCL_1591	1545	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	41	SIDM01131	NA	lung	SCLC	NA	NA
ACH-000358	NCI-H69	NCIH69	NCIH69_LUNG	NA	688027	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1579	1016	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	55	SIDM01121	NA	lung	SCLC	NA	NA
ACH-000382	COR-L24	CORL24	CORL24_LUNG	NA	NA	Male	ECACC	NA	NA	NA	NA	NA	CVCL_2409	NA	lymph_node	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	71	NA	NA	lung	SCLC	NA	NA
ACH-000394	NCI-H2081	NCIH2081	NCIH2081_LUNG	NA	908480	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1522	914	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	59	SIDM00710	NA	lung	SCLC	NA	NA
ACH-000431	NCI-H1694	NCIH1694	NCIH1694_LUNG	NA	688006	Male	ATCC	2	-4.205856082	Suspension	F10	83	CVCL_1489	451	ascites	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	61	SIDM00741	NA	lung	SCLC	NA	NA
ACH-000506	NCI-H146	NCIH146	NCIH146_LUNG	NA	910899	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1473	932	bone_marrow	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	59	SIDM00698	NA	lung	SCLC	NA	NA
ACH-000508	COR-L88	CORL88	CORL88_LUNG	NA	906808	Male	ECACC	NA	NA	NA	NA	NA	CVCL_1141	774	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	55	SIDM00506	NA	lung	SCLC	NA	NA
ACH-000515	HCC-33	HCC33	HCC33_LUNG	NA	1303901	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_2058	353	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	52	SIDM01071	NA	lung	SCLC	NA	NA
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	H2171	688015	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1536	1571	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	50	SIDM00733	NA	lung	SCLC	NA	NA
ACH-000530	DMS 114	DMS114	DMS114_LUNG	NA	687983	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1174	1495	lung	Primary	Lung Cancer	Small Cell Lung Cancer (SCLC)	68	SIDM00865	NA	lung	SCLC	NA	NA
ACH-000559	NCI-H1836	NCIH1836	NCIH1836_LUNG	NA	1240182	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1498	1829	lung	Primary	Lung Cancer	Small Cell Lung Cancer (SCLC)	52	SIDM00770	NA	lung	SCLC	NA	NA
ACH-000586	NCI-H1876	NCIH1876	NCIH1876_LUNG	NA	1330972	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1503	91	lymph_node	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	59	SIDM00766	NA	lung	SCLC	NA	NA
ACH-000594	DMS 153	DMS153	DMS153_LUNG	NA	NA	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1175	NA	liver	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	44	NA	NA	lung	SCLC	NA	NA
ACH-000610	NCI-H2227	NCIH2227	NCIH2227_LUNG	NA	688018	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1542	1220	lung	Primary	Lung Cancer	Small Cell Lung Cancer (SCLC)	54	SIDM00730	NA	lung	SCLC	NA	NA
ACH-000659	SCLC-21H	SCLC21H	SCLC21H_LUNG	NA	NA	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_0024	NA	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	46	SIDM00029	NA	lung	SCLC	NA	NA
ACH-000670	SBC-5	SBC5	SBC5_LUNG	NA	713880	Male	HSRRB	NA	NA	NA	NA	NA	CVCL_1679	999	pleural_effusion	Metastasis	Lung Cancer	Small Cell Lung Cancer (SCLC)	NA	SIDM00368	NA	lung	SCLC	NA	NA
